BLcode,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,pop,WBcode,region_code
4,"Botswana",1965,"F",15,999,62.31,35.37,1.85,2.19,0.41,0.06,0.03,1.54,1.46,0.08,0.00,177,"BWA","Sub-Saharan Africa"
4,"Botswana",1970,"F",15,999,54.92,40.70,5.70,4.05,0.88,0.35,0.15,2.10,1.93,0.16,0.01,205,"BWA","Sub-Saharan Africa"
4,"Botswana",1975,"F",15,999,46.53,47.53,12.26,5.66,1.28,0.27,0.12,2.73,2.51,0.21,0.01,242,"BWA","Sub-Saharan Africa"
4,"Botswana",1980,"F",15,999,42.10,48.90,15.90,8.80,1.80,0.20,0.09,3.21,2.90,0.31,0.01,287,"BWA","Sub-Saharan Africa"
4,"Botswana",1985,"F",15,999,34.14,32.28,17.28,32.13,8.32,1.47,0.71,5.33,4.09,1.20,0.04,339,"BWA","Sub-Saharan Africa"
4,"Botswana",1990,"F",15,999,28.63,15.48,9.88,53.75,23.65,2.14,1.05,7.06,4.80,2.19,0.06,407,"BWA","Sub-Saharan Africa"
4,"Botswana",1995,"F",15,999,20.90,11.41,8.20,64.93,24.16,2.76,1.37,8.08,5.42,2.57,0.08,485,"BWA","Sub-Saharan Africa"
4,"Botswana",2000,"F",15,999,16.70,9.10,7.05,71.46,26.57,2.73,1.37,8.65,5.76,2.81,0.08,556,"BWA","Sub-Saharan Africa"
4,"Botswana",2005,"F",15,999,13.93,7.33,5.96,75.48,27.15,3.26,1.61,9.04,5.98,2.97,0.10,569,"BWA","Sub-Saharan Africa"
4,"Botswana",2010,"F",15,999,10.83,6.63,5.59,78.15,26.69,4.39,2.14,9.43,6.21,3.10,0.13,563,"BWA","Sub-Saharan Africa"
6,"Burundi",1950,"F",15,999,96.69,3.11,1.23,0.17,0.05,0.04,0.02,0.18,0.17,0.01,0.00,769,"BDI","Sub-Saharan Africa"
6,"Burundi",1955,"F",15,999,96.10,3.65,1.46,0.22,0.07,0.04,0.02,0.21,0.20,0.01,0.00,817,"BDI","Sub-Saharan Africa"
6,"Burundi",1960,"F",15,999,93.05,6.39,2.62,0.49,0.18,0.08,0.03,0.38,0.36,0.03,0.00,876,"BDI","Sub-Saharan Africa"
6,"Burundi",1965,"F",15,999,90.40,8.78,3.74,0.73,0.27,0.12,0.05,0.54,0.50,0.04,0.00,943,"BDI","Sub-Saharan Africa"
6,"Burundi",1970,"F",15,999,88.85,10.11,4.54,0.95,0.36,0.12,0.06,0.64,0.59,0.05,0.00,1038,"BDI","Sub-Saharan Africa"
6,"Burundi",1975,"F",15,999,87.57,11.18,4.79,1.15,0.43,0.12,0.05,0.71,0.65,0.05,0.00,1080,"BDI","Sub-Saharan Africa"
6,"Burundi",1980,"F",15,999,85.18,13.21,6.16,1.47,0.59,0.17,0.08,0.87,0.79,0.07,0.00,1220,"BDI","Sub-Saharan Africa"
6,"Burundi",1985,"F",15,999,82.97,15.08,7.58,1.75,0.75,0.21,0.10,1.00,0.91,0.09,0.01,1436,"BDI","Sub-Saharan Africa"
6,"Burundi",1990,"F",15,999,80.89,16.61,8.84,2.32,1.05,0.18,0.09,1.16,1.04,0.11,0.01,1622,"BDI","Sub-Saharan Africa"
6,"Burundi",1995,"F",15,999,73.03,23.60,13.22,3.16,1.46,0.24,0.12,1.62,1.46,0.16,0.01,1710,"BDI","Sub-Saharan Africa"
6,"Burundi",2000,"F",15,999,66.92,28.64,16.84,4.13,1.90,0.33,0.16,2.00,1.78,0.22,0.01,1793,"BDI","Sub-Saharan Africa"
6,"Burundi",2005,"F",15,999,62.51,31.30,19.67,5.78,2.78,0.43,0.21,2.36,2.03,0.32,0.01,2165,"BDI","Sub-Saharan Africa"
6,"Burundi",2010,"F",15,999,57.79,33.45,21.90,7.99,4.01,0.78,0.39,2.84,2.37,0.45,0.02,2614,"BDI","Sub-Saharan Africa"
7,"Cameroon",1950,"F",15,999,94.72,3.91,1.26,1.32,0.36,0.04,0.02,0.30,0.24,0.07,0.00,1387,"CMR","Sub-Saharan Africa"
7,"Cameroon",1955,"F",15,999,93.11,5.38,1.84,1.47,0.40,0.05,0.02,0.38,0.31,0.07,0.00,1501,"CMR","Sub-Saharan Africa"
7,"Cameroon",1960,"F",15,999,91.04,7.27,2.50,1.63,0.60,0.06,0.03,0.48,0.39,0.09,0.00,1633,"CMR","Sub-Saharan Africa"
7,"Cameroon",1965,"F",15,999,86.40,11.32,4.16,2.21,0.81,0.08,0.04,0.72,0.60,0.12,0.00,1784,"CMR","Sub-Saharan Africa"
7,"Cameroon",1970,"F",15,999,80.78,16.25,6.36,2.87,1.07,0.10,0.05,1.01,0.86,0.15,0.00,1971,"CMR","Sub-Saharan Africa"
7,"Cameroon",1975,"F",15,999,71.36,23.63,9.97,4.90,1.86,0.09,0.04,1.57,1.31,0.26,0.00,2195,"CMR","Sub-Saharan Africa"
7,"Cameroon",1980,"F",15,999,62.42,30.12,13.80,7.32,2.96,0.13,0.06,2.16,1.76,0.39,0.00,2495,"CMR","Sub-Saharan Africa"
7,"Cameroon",1985,"F",15,999,53.25,36.39,18.02,10.22,4.35,0.14,0.07,2.81,2.25,0.55,0.00,2829,"CMR","Sub-Saharan Africa"
7,"Cameroon",1990,"F",15,999,44.31,42.04,22.22,13.57,6.07,0.12,0.06,3.49,2.75,0.73,0.00,3268,"CMR","Sub-Saharan Africa"
7,"Cameroon",1995,"F",15,999,36.32,46.88,26.22,16.69,7.72,0.17,0.09,4.12,3.20,0.91,0.01,3772,"CMR","Sub-Saharan Africa"
7,"Cameroon",2000,"F",15,999,30.88,49.69,29.07,18.71,8.73,0.82,0.41,4.63,3.53,1.07,0.02,4318,"CMR","Sub-Saharan Africa"
7,"Cameroon",2005,"F",15,999,28.10,49.80,30.90,20.68,10.01,1.54,0.77,5.04,3.75,1.24,0.05,4859,"CMR","Sub-Saharan Africa"
7,"Cameroon",2010,"F",15,999,25.24,48.38,31.33,23.51,11.75,3.00,1.50,5.57,3.98,1.50,0.09,5427,"CMR","Sub-Saharan Africa"
9,"Central African Republic",1950,"F",15,999,95.27,4.46,1.40,0.08,0.03,0.06,0.03,0.19,0.18,0.01,0.00,441,"CAF","Sub-Saharan Africa"
9,"Central African Republic",1955,"F",15,999,94.96,4.74,1.51,0.09,0.04,0.06,0.03,0.21,0.20,0.01,0.00,467,"CAF","Sub-Saharan Africa"
9,"Central African Republic",1960,"F",15,999,94.47,5.17,1.72,0.11,0.04,0.07,0.03,0.23,0.22,0.01,0.00,495,"CAF","Sub-Saharan Africa"
9,"Central African Republic",1965,"F",15,999,93.86,5.72,2.07,0.21,0.08,0.07,0.04,0.27,0.25,0.02,0.00,535,"CAF","Sub-Saharan Africa"
9,"Central African Republic",1970,"F",15,999,92.48,6.70,2.65,0.63,0.20,0.08,0.04,0.36,0.32,0.04,0.00,589,"CAF","Sub-Saharan Africa"
9,"Central African Republic",1975,"F",15,999,89.26,9.22,3.86,1.45,0.55,0.07,0.03,0.56,0.48,0.08,0.00,638,"CAF","Sub-Saharan Africa"
9,"Central African Republic",1980,"F",15,999,84.75,12.12,5.52,2.82,1.15,0.25,0.12,0.88,0.71,0.16,0.01,710,"CAF","Sub-Saharan Africa"
9,"Central African Republic",1985,"F",15,999,81.50,13.84,6.80,4.18,1.79,0.45,0.23,1.16,0.90,0.25,0.01,813,"CAF","Sub-Saharan Africa"
9,"Central African Republic",1990,"F",15,999,75.37,17.34,9.07,6.65,2.99,0.64,0.33,1.65,1.23,0.40,0.02,894,"CAF","Sub-Saharan Africa"
9,"Central African Republic",1995,"F",15,999,71.76,19.92,11.04,7.67,3.55,0.65,0.33,1.91,1.43,0.46,0.02,1017,"CAF","Sub-Saharan Africa"
9,"Central African Republic",2000,"F",15,999,68.41,21.98,12.74,8.85,4.14,0.76,0.39,2.17,1.62,0.53,0.02,1124,"CAF","Sub-Saharan Africa"
9,"Central African Republic",2005,"F",15,999,65.83,23.44,14.47,9.89,4.77,0.85,0.42,2.40,1.78,0.60,0.03,1197,"CAF","Sub-Saharan Africa"
9,"Central African Republic",2010,"F",15,999,64.35,23.52,15.25,11.20,5.57,0.93,0.46,2.60,1.89,0.68,0.03,1298,"CAF","Sub-Saharan Africa"
12,"Congo",1950,"F",15,999,94.53,2.58,0.47,2.86,0.23,0.04,0.02,0.39,0.27,0.12,0.00,248,"COG","Sub-Saharan Africa"
12,"Congo",1955,"F",15,999,93.92,3.07,0.59,2.97,0.27,0.05,0.02,0.42,0.29,0.13,0.00,271,"COG","Sub-Saharan Africa"
12,"Congo",1960,"F",15,999,92.14,4.61,1.00,3.18,0.30,0.06,0.03,0.50,0.36,0.14,0.00,303,"COG","Sub-Saharan Africa"
12,"Congo",1965,"F",15,999,86.67,8.92,2.76,4.22,0.40,0.17,0.07,0.81,0.61,0.19,0.00,340,"COG","Sub-Saharan Africa"
12,"Congo",1970,"F",15,999,80.75,13.04,3.36,5.98,1.62,0.26,0.12,1.18,0.87,0.31,0.01,383,"COG","Sub-Saharan Africa"
12,"Congo",1975,"F",15,999,68.14,18.82,5.78,12.45,3.32,0.61,0.29,2.18,1.52,0.64,0.02,439,"COG","Sub-Saharan Africa"
12,"Congo",1980,"F",15,999,59.82,20.25,6.74,19.01,5.07,0.90,0.42,3.01,2.00,0.98,0.03,505,"COG","Sub-Saharan Africa"
12,"Congo",1985,"F",15,999,52.82,17.77,5.87,28.36,7.04,1.03,0.52,3.92,2.47,1.42,0.03,589,"COG","Sub-Saharan Africa"
12,"Congo",1990,"F",15,999,47.22,14.31,4.55,37.34,8.33,1.12,0.53,4.73,2.87,1.82,0.03,688,"COG","Sub-Saharan Africa"
12,"Congo",1995,"F",15,999,40.54,17.34,5.18,40.90,7.91,1.21,0.56,5.20,3.20,1.96,0.04,801,"COG","Sub-Saharan Africa"
12,"Congo",2000,"F",15,999,34.28,23.39,6.44,41.05,6.67,1.28,0.57,5.40,3.43,1.93,0.04,939,"COG","Sub-Saharan Africa"
12,"Congo",2005,"F",15,999,29.61,26.86,6.73,42.20,5.65,1.33,0.58,5.61,3.62,1.95,0.04,1076,"COG","Sub-Saharan Africa"
12,"Congo",2010,"F",15,999,27.09,26.11,5.87,45.43,4.96,1.37,0.59,5.87,3.77,2.06,0.04,1229,"COG","Sub-Saharan Africa"
20,"Cote dIvoire",1950,"F",15,999,93.39,4.39,1.79,2.15,0.35,0.13,0.06,0.43,0.32,0.11,0.00,707,"CIV","Sub-Saharan Africa"
20,"Cote dIvoire",1955,"F",15,999,93.09,4.64,1.93,2.16,0.36,0.16,0.08,0.45,0.34,0.11,0.00,826,"CIV","Sub-Saharan Africa"
20,"Cote dIvoire",1960,"F",15,999,92.72,4.91,2.12,2.22,0.39,0.20,0.10,0.48,0.36,0.11,0.01,968,"CIV","Sub-Saharan Africa"
20,"Cote dIvoire",1965,"F",15,999,92.21,5.24,2.40,2.35,0.43,0.25,0.13,0.52,0.39,0.12,0.01,1133,"CIV","Sub-Saharan Africa"
20,"Cote dIvoire",1970,"F",15,999,90.61,6.25,3.05,2.88,0.51,0.30,0.15,0.63,0.47,0.15,0.01,1396,"CIV","Sub-Saharan Africa"
20,"Cote dIvoire",1975,"F",15,999,88.52,7.20,3.10,3.89,1.18,0.43,0.20,0.80,0.57,0.22,0.01,1711,"CIV","Sub-Saharan Africa"
20,"Cote dIvoire",1980,"F",15,999,85.37,8.84,4.13,5.31,1.55,0.52,0.24,1.05,0.74,0.30,0.02,2136,"CIV","Sub-Saharan Africa"
20,"Cote dIvoire",1985,"F",15,999,81.94,10.60,5.33,6.87,1.93,0.62,0.31,1.32,0.93,0.38,0.02,2640,"CIV","Sub-Saharan Africa"
20,"Cote dIvoire",1990,"F",15,999,78.12,12.23,6.54,9.09,2.42,0.57,0.29,1.64,1.14,0.48,0.02,3196,"CIV","Sub-Saharan Africa"
20,"Cote dIvoire",1995,"F",15,999,68.23,20.60,11.65,9.60,2.65,1.57,0.78,2.26,1.64,0.57,0.05,3827,"CIV","Sub-Saharan Africa"
20,"Cote dIvoire",2000,"F",15,999,59.53,28.17,16.72,10.03,2.91,2.27,1.11,2.80,2.08,0.65,0.07,4567,"CIV","Sub-Saharan Africa"
20,"Cote dIvoire",2005,"F",15,999,55.40,30.98,19.46,10.47,3.74,3.15,1.53,3.18,2.33,0.75,0.09,5126,"CIV","Sub-Saharan Africa"
20,"Cote dIvoire",2010,"F",15,999,51.78,33.64,22.01,10.71,4.67,3.87,1.90,3.50,2.54,0.84,0.12,5799,"CIV","Sub-Saharan Africa"
45,"Democratic Republic of the Congo",1950,"F",15,999,97.10,2.73,1.01,0.17,0.06,0.02,0.01,0.13,0.12,0.01,0.00,3753,"COD","Sub-Saharan Africa"
45,"Democratic Republic of the Congo",1955,"F",15,999,95.82,3.92,1.01,0.26,0.09,0.00,0.00,0.17,0.16,0.01,0.00,4145,"COD","Sub-Saharan Africa"
45,"Democratic Republic of the Congo",1960,"F",15,999,93.64,5.97,1.28,0.38,0.14,0.05,0.02,0.26,0.24,0.02,0.00,4650,"COD","Sub-Saharan Africa"
45,"Democratic Republic of the Congo",1965,"F",15,999,91.21,8.19,1.48,0.58,0.22,0.05,0.02,0.35,0.33,0.02,0.00,5233,"COD","Sub-Saharan Africa"
45,"Democratic Republic of the Congo",1970,"F",15,999,87.10,11.89,1.81,0.97,0.36,0.06,0.03,0.51,0.47,0.04,0.00,5958,"COD","Sub-Saharan Africa"
45,"Democratic Republic of the Congo",1975,"F",15,999,81.23,16.93,2.14,1.78,0.68,0.09,0.04,0.76,0.68,0.07,0.00,6805,"COD","Sub-Saharan Africa"
45,"Democratic Republic of the Congo",1980,"F",15,999,75.12,21.08,2.17,3.65,1.48,0.17,0.08,1.07,0.93,0.14,0.00,7829,"COD","Sub-Saharan Africa"
45,"Democratic Republic of the Congo",1985,"F",15,999,68.87,25.16,2.04,5.82,2.48,0.18,0.09,1.41,1.18,0.23,0.01,8916,"COD","Sub-Saharan Africa"
45,"Democratic Republic of the Congo",1990,"F",15,999,63.05,29.44,1.80,7.29,3.26,0.24,0.12,1.69,1.39,0.29,0.01,10321,"COD","Sub-Saharan Africa"
45,"Democratic Republic of the Congo",1995,"F",15,999,59.77,31.28,1.34,8.63,3.98,0.35,0.17,1.88,1.52,0.35,0.01,12213,"COD","Sub-Saharan Africa"
45,"Democratic Republic of the Congo",2000,"F",15,999,57.78,31.93,0.82,9.79,4.57,0.52,0.26,2.03,1.60,0.41,0.02,13531,"COD","Sub-Saharan Africa"
45,"Democratic Republic of the Congo",2005,"F",15,999,56.63,31.87,0.42,10.72,5.18,0.80,0.40,2.15,1.66,0.47,0.02,15429,"COD","Sub-Saharan Africa"
45,"Democratic Republic of the Congo",2010,"F",15,999,55.90,30.05,0.20,12.86,6.40,1.22,0.60,2.37,1.75,0.59,0.04,17777,"COD","Sub-Saharan Africa"
15,"Gabon",1950,"F",15,999,78.80,16.38,5.47,3.87,1.07,0.94,0.25,1.22,0.94,0.25,0.02,173,"GAB","Sub-Saharan Africa"
15,"Gabon",1955,"F",15,999,76.44,18.20,6.24,4.32,1.22,1.04,0.29,1.36,1.05,0.28,0.03,173,"GAB","Sub-Saharan Africa"
15,"Gabon",1960,"F",15,999,72.45,21.26,7.62,5.06,1.52,1.24,0.38,1.61,1.24,0.33,0.03,173,"GAB","Sub-Saharan Africa"
15,"Gabon",1965,"F",15,999,67.08,24.30,9.35,6.78,2.23,1.83,0.64,2.04,1.53,0.47,0.05,176,"GAB","Sub-Saharan Africa"
15,"Gabon",1970,"F",15,999,61.21,27.59,11.33,8.76,2.97,2.44,0.94,2.52,1.84,0.61,0.07,184,"GAB","Sub-Saharan Africa"
15,"Gabon",1975,"F",15,999,52.44,30.22,13.42,12.88,4.73,4.42,1.76,3.44,2.35,0.97,0.12,201,"GAB","Sub-Saharan Africa"
15,"Gabon",1980,"F",15,999,44.13,32.81,14.62,16.74,6.82,6.32,3.07,4.31,2.81,1.32,0.19,218,"GAB","Sub-Saharan Africa"
15,"Gabon",1985,"F",15,999,36.79,33.30,16.11,21.32,9.15,8.59,4.43,5.27,3.28,1.73,0.26,242,"GAB","Sub-Saharan Africa"
15,"Gabon",1990,"F",15,999,30.49,33.39,17.38,25.65,11.49,10.46,5.38,6.11,3.69,2.10,0.32,280,"GAB","Sub-Saharan Africa"
15,"Gabon",1995,"F",15,999,24.46,33.07,18.35,30.16,13.96,12.31,6.26,6.95,4.09,2.49,0.37,324,"GAB","Sub-Saharan Africa"
15,"Gabon",2000,"F",15,999,20.13,31.49,18.33,34.34,16.08,14.04,7.11,7.66,4.40,2.84,0.42,375,"GAB","Sub-Saharan Africa"
15,"Gabon",2005,"F",15,999,17.55,28.99,17.84,38.00,18.41,15.46,7.82,8.23,4.61,3.15,0.47,420,"GAB","Sub-Saharan Africa"
15,"Gabon",2010,"F",15,999,16.28,25.27,16.23,41.62,20.76,16.84,8.47,8.72,4.75,3.47,0.51,472,"GAB","Sub-Saharan Africa"
16,"Gambia",1950,"F",15,999,97.54,0.60,0.21,1.79,0.36,0.07,0.03,0.22,0.14,0.08,0.00,88,"GMB","Sub-Saharan Africa"
16,"Gambia",1955,"F",15,999,97.43,0.73,0.27,1.78,0.40,0.07,0.04,0.23,0.14,0.08,0.00,96,"GMB","Sub-Saharan Africa"
16,"Gambia",1960,"F",15,999,97.12,0.92,0.35,1.88,0.47,0.08,0.04,0.25,0.16,0.09,0.00,111,"GMB","Sub-Saharan Africa"
16,"Gambia",1965,"F",15,999,96.70,1.14,0.42,2.09,0.52,0.08,0.04,0.28,0.18,0.10,0.00,124,"GMB","Sub-Saharan Africa"
16,"Gambia",1970,"F",15,999,96.27,1.37,0.49,2.28,0.59,0.09,0.04,0.31,0.20,0.11,0.00,139,"GMB","Sub-Saharan Africa"
16,"Gambia",1975,"F",15,999,95.12,1.49,0.57,3.31,0.83,0.08,0.04,0.42,0.27,0.15,0.00,166,"GMB","Sub-Saharan Africa"
16,"Gambia",1980,"F",15,999,93.53,1.96,0.85,4.25,1.01,0.26,0.13,0.57,0.36,0.21,0.01,192,"GMB","Sub-Saharan Africa"
16,"Gambia",1985,"F",15,999,91.50,2.47,1.26,5.56,1.24,0.47,0.24,0.76,0.47,0.28,0.01,227,"GMB","Sub-Saharan Africa"
16,"Gambia",1990,"F",15,999,86.04,5.97,3.75,7.26,1.48,0.74,0.38,1.16,0.77,0.36,0.02,271,"GMB","Sub-Saharan Africa"
16,"Gambia",1995,"F",15,999,80.90,6.03,4.23,11.90,2.19,1.18,0.61,1.72,1.09,0.59,0.04,330,"GMB","Sub-Saharan Africa"
16,"Gambia",2000,"F",15,999,80.38,4.11,3.14,14.42,2.37,1.09,0.57,1.90,1.15,0.72,0.03,395,"GMB","Sub-Saharan Africa"
16,"Gambia",2005,"F",15,999,76.33,3.43,2.80,19.21,2.78,1.03,0.53,2.34,1.36,0.95,0.03,462,"GMB","Sub-Saharan Africa"
16,"Gambia",2010,"F",15,999,70.53,3.00,2.57,25.50,3.23,0.97,0.50,2.92,1.71,1.18,0.03,529,"GMB","Sub-Saharan Africa"
17,"Ghana",1950,"F",15,999,93.76,5.65,1.87,0.33,0.12,0.27,0.12,0.31,0.26,0.04,0.01,1436,"GHA","Sub-Saharan Africa"
17,"Ghana",1955,"F",15,999,92.88,6.44,2.18,0.40,0.15,0.28,0.13,0.35,0.30,0.04,0.01,1681,"GHA","Sub-Saharan Africa"
17,"Ghana",1960,"F",15,999,89.03,10.06,3.53,0.60,0.18,0.31,0.14,0.53,0.46,0.06,0.01,1968,"GHA","Sub-Saharan Africa"
17,"Ghana",1965,"F",15,999,83.51,8.30,3.12,7.99,1.26,0.21,0.10,1.28,0.83,0.44,0.01,2269,"GHA","Sub-Saharan Africa"
17,"Ghana",1970,"F",15,999,75.16,7.14,2.85,17.64,2.56,0.07,0.03,2.30,1.36,0.94,0.00,2491,"GHA","Sub-Saharan Africa"
17,"Ghana",1975,"F",15,999,69.94,8.56,3.68,21.20,3.38,0.31,0.14,2.82,1.66,1.15,0.01,2827,"GHA","Sub-Saharan Africa"
17,"Ghana",1980,"F",15,999,65.54,9.47,4.41,24.44,4.33,0.56,0.26,3.28,1.92,1.35,0.02,3119,"GHA","Sub-Saharan Africa"
17,"Ghana",1985,"F",15,999,60.12,12.20,6.11,26.85,5.32,0.91,0.45,3.75,2.21,1.51,0.03,3673,"GHA","Sub-Saharan Africa"
17,"Ghana",1990,"F",15,999,55.14,14.17,7.55,29.50,6.45,1.26,0.63,4.18,2.50,1.65,0.04,4281,"GHA","Sub-Saharan Africa"
17,"Ghana",1995,"F",15,999,50.33,17.08,9.58,30.99,8.01,1.62,0.81,4.55,2.76,1.74,0.05,5001,"GHA","Sub-Saharan Africa"
17,"Ghana",2000,"F",15,999,45.31,15.44,9.04,37.02,11.31,2.23,1.12,5.32,3.09,2.16,0.07,5820,"GHA","Sub-Saharan Africa"
17,"Ghana",2005,"F",15,999,41.11,13.70,8.47,43.11,13.04,2.06,1.04,5.82,3.38,2.38,0.06,6702,"GHA","Sub-Saharan Africa"
17,"Ghana",2010,"F",15,999,33.92,13.78,8.84,49.24,15.08,3.05,1.55,6.56,3.82,2.65,0.09,7601,"GHA","Sub-Saharan Africa"
21,"Kenya",1950,"F",15,999,87.70,11.24,3.18,0.88,0.23,0.18,0.08,0.63,0.58,0.05,0.01,1807,"KEN","Sub-Saharan Africa"
21,"Kenya",1955,"F",15,999,86.05,12.77,3.46,0.98,0.22,0.18,0.09,0.71,0.65,0.05,0.01,1975,"KEN","Sub-Saharan Africa"
21,"Kenya",1960,"F",15,999,83.24,15.31,4.11,1.26,0.21,0.18,0.09,0.85,0.78,0.07,0.01,2153,"KEN","Sub-Saharan Africa"
21,"Kenya",1965,"F",15,999,81.10,17.14,4.89,1.55,0.25,0.21,0.10,0.98,0.89,0.08,0.01,2445,"KEN","Sub-Saharan Africa"
21,"Kenya",1970,"F",15,999,75.70,21.70,9.00,2.40,0.20,0.20,0.09,1.37,1.26,0.11,0.01,2876,"KEN","Sub-Saharan Africa"
21,"Kenya",1975,"F",15,999,68.41,27.52,13.64,3.71,0.50,0.43,0.19,1.93,1.73,0.18,0.01,3422,"KEN","Sub-Saharan Africa"
21,"Kenya",1980,"F",15,999,58.38,35.07,23.01,5.89,0.65,0.70,0.31,2.80,2.49,0.29,0.02,4117,"KEN","Sub-Saharan Africa"
21,"Kenya",1985,"F",15,999,49.62,41.52,30.63,8.03,0.69,0.85,0.41,3.56,3.15,0.39,0.03,4984,"KEN","Sub-Saharan Africa"
21,"Kenya",1990,"F",15,999,41.77,46.46,37.34,10.77,0.70,1.01,0.49,4.29,3.76,0.51,0.03,6066,"KEN","Sub-Saharan Africa"
21,"Kenya",1995,"F",15,999,36.32,48.79,41.68,13.75,0.59,1.15,0.56,4.85,4.21,0.60,0.03,7418,"KEN","Sub-Saharan Africa"
21,"Kenya",2000,"F",15,999,33.04,47.84,42.63,17.67,0.43,1.45,0.71,5.28,4.50,0.73,0.04,8672,"KEN","Sub-Saharan Africa"
21,"Kenya",2005,"F",15,999,29.91,45.49,41.83,22.89,0.44,1.71,0.82,5.73,4.78,0.90,0.05,9820,"KEN","Sub-Saharan Africa"
21,"Kenya",2010,"F",15,999,25.19,44.92,42.32,27.64,0.41,2.25,1.11,6.10,5.01,1.02,0.07,11052,"KEN","Sub-Saharan Africa"
22,"Lesotho",1950,"F",15,999,40.13,59.45,5.50,0.42,0.15,0.04,0.02,2.65,2.63,0.02,0.00,237,"LSO","Sub-Saharan Africa"
22,"Lesotho",1955,"F",15,999,34.53,64.87,6.82,0.59,0.22,0.04,0.02,2.94,2.92,0.02,0.00,252,"LSO","Sub-Saharan Africa"
22,"Lesotho",1960,"F",15,999,29.59,69.61,7.79,0.78,0.29,0.04,0.02,3.19,3.16,0.03,0.00,271,"LSO","Sub-Saharan Africa"
22,"Lesotho",1965,"F",15,999,23.78,75.18,10.14,1.00,0.37,0.00,0.00,3.53,3.49,0.04,0.00,300,"LSO","Sub-Saharan Africa"
22,"Lesotho",1970,"F",15,999,20.30,76.44,11.22,3.21,1.19,0.06,0.03,3.89,3.77,0.12,0.00,328,"LSO","Sub-Saharan Africa"
22,"Lesotho",1975,"F",15,999,17.57,75.65,13.07,6.71,2.55,0.04,0.02,4.34,4.09,0.25,0.00,364,"LSO","Sub-Saharan Africa"
22,"Lesotho",1980,"F",15,999,14.61,75.74,15.72,9.30,3.76,0.34,0.16,4.81,4.43,0.37,0.01,407,"LSO","Sub-Saharan Africa"
22,"Lesotho",1985,"F",15,999,12.84,74.90,18.92,11.80,5.03,0.48,0.24,5.12,4.63,0.48,0.01,459,"LSO","Sub-Saharan Africa"
22,"Lesotho",1990,"F",15,999,11.55,73.83,22.74,14.06,6.28,0.57,0.29,5.42,4.83,0.58,0.02,496,"LSO","Sub-Saharan Africa"
22,"Lesotho",1995,"F",15,999,10.52,71.09,27.08,17.58,8.07,0.84,0.42,5.85,5.10,0.73,0.03,535,"LSO","Sub-Saharan Africa"
22,"Lesotho",2000,"F",15,999,9.91,67.49,32.31,21.49,9.98,1.15,0.57,6.33,5.40,0.90,0.03,597,"LSO","Sub-Saharan Africa"
22,"Lesotho",2005,"F",15,999,7.68,66.18,40.02,24.59,11.86,1.59,0.78,6.93,5.83,1.05,0.05,615,"LSO","Sub-Saharan Africa"
22,"Lesotho",2010,"F",15,999,5.55,64.94,46.23,27.41,13.69,2.14,1.05,7.47,6.20,1.20,0.06,611,"LSO","Sub-Saharan Africa"
23,"Liberia",1950,"F",15,999,96.12,2.61,1.61,0.86,0.33,0.42,0.20,0.28,0.20,0.06,0.01,246,"LBR","Sub-Saharan Africa"
23,"Liberia",1955,"F",15,999,95.77,2.96,1.82,0.87,0.33,0.43,0.20,0.29,0.22,0.06,0.01,271,"LBR","Sub-Saharan Africa"
23,"Liberia",1960,"F",15,999,94.91,3.73,2.25,0.94,0.37,0.42,0.31,0.34,0.26,0.06,0.01,300,"LBR","Sub-Saharan Africa"
23,"Liberia",1965,"F",15,999,93.57,3.95,1.64,1.96,1.01,0.50,0.23,0.45,0.32,0.12,0.01,337,"LBR","Sub-Saharan Africa"
23,"Liberia",1970,"F",15,999,92.12,4.09,1.37,3.15,1.61,0.58,0.26,0.58,0.39,0.18,0.02,382,"LBR","Sub-Saharan Africa"
23,"Liberia",1975,"F",15,999,89.29,4.70,1.40,5.24,2.57,0.70,0.48,0.84,0.54,0.28,0.02,440,"LBR","Sub-Saharan Africa"
23,"Liberia",1980,"F",15,999,85.77,6.43,1.89,6.92,3.21,0.84,0.41,1.09,0.72,0.35,0.02,507,"LBR","Sub-Saharan Africa"
23,"Liberia",1985,"F",15,999,81.04,9.28,2.66,8.73,3.76,0.94,0.50,1.40,0.94,0.43,0.03,584,"LBR","Sub-Saharan Africa"
23,"Liberia",1990,"F",15,999,76.56,12.38,3.46,10.05,3.98,1.02,0.56,1.65,1.14,0.48,0.03,572,"LBR","Sub-Saharan Africa"
23,"Liberia",1995,"F",15,999,75.67,12.12,3.28,11.10,3.97,1.14,0.63,1.75,1.20,0.52,0.04,574,"LBR","Sub-Saharan Africa"
23,"Liberia",2000,"F",15,999,73.29,11.88,3.10,11.54,3.69,3.33,1.80,2.10,1.34,0.66,0.10,821,"LBR","Sub-Saharan Africa"
23,"Liberia",2005,"F",15,999,68.38,12.27,3.09,12.10,3.45,7.29,3.93,2.75,1.62,0.90,0.22,877,"LBR","Sub-Saharan Africa"
23,"Liberia",2010,"F",15,999,58.36,16.90,4.09,12.08,3.05,12.71,6.83,3.72,2.12,1.22,0.39,1000,"LBR","Sub-Saharan Africa"
