BLcode,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,pop,WBcode,region_code
9,"Central African Republic",1985,"MF",15,999,70.09,20.22,10.13,8.38,3.62,1.24,0.64,2.06,1.49,0.53,0.04,1541,"CAF","Sub-Saharan Africa"
9,"Central African Republic",1990,"MF",15,999,63.17,23.60,12.55,11.64,5.23,1.59,0.82,2.66,1.88,0.73,0.05,1694,"CAF","Sub-Saharan Africa"
9,"Central African Republic",1995,"MF",15,999,59.16,26.12,14.69,13.21,6.08,1.51,0.77,2.97,2.11,0.82,0.05,1939,"CAF","Sub-Saharan Africa"
9,"Central African Republic",2000,"MF",15,999,55.78,27.89,16.37,14.79,6.90,1.55,0.78,3.26,2.31,0.91,0.05,2147,"CAF","Sub-Saharan Africa"
9,"Central African Republic",2005,"MF",15,999,53.38,28.93,17.96,16.13,7.72,1.56,0.77,3.50,2.47,0.99,0.05,2302,"CAF","Sub-Saharan Africa"
9,"Central African Republic",2010,"MF",15,999,52.38,28.52,18.49,17.33,8.49,1.77,0.86,3.68,2.56,1.07,0.05,2518,"CAF","Sub-Saharan Africa"
12,"Congo",1950,"MF",15,999,85.53,10.75,2.74,3.58,0.39,0.10,0.06,0.79,0.63,0.16,0.00,484,"COG","Sub-Saharan Africa"
12,"Congo",1955,"MF",15,999,82.48,13.17,4.03,4.16,0.45,0.18,0.09,0.97,0.78,0.19,0.01,531,"COG","Sub-Saharan Africa"
12,"Congo",1960,"MF",15,999,79.52,15.48,4.92,4.75,0.52,0.24,0.12,1.14,0.91,0.22,0.01,588,"COG","Sub-Saharan Africa"
12,"Congo",1965,"MF",15,999,73.32,19.06,7.08,7.06,1.02,0.53,0.23,1.61,1.24,0.35,0.02,658,"COG","Sub-Saharan Africa"
12,"Congo",1970,"MF",15,999,66.24,23.27,7.81,9.67,2.20,0.78,0.39,2.09,1.56,0.51,0.02,745,"COG","Sub-Saharan Africa"
12,"Congo",1975,"MF",15,999,56.06,24.15,9.04,18.13,4.44,1.64,0.78,3.20,2.18,0.97,0.05,852,"COG","Sub-Saharan Africa"
12,"Congo",1980,"MF",15,999,48.58,23.17,9.22,25.85,6.65,2.37,1.07,4.13,2.67,1.40,0.07,982,"COG","Sub-Saharan Africa"
12,"Congo",1985,"MF",15,999,42.02,21.11,8.21,34.29,8.33,2.57,1.09,4.97,3.09,1.80,0.07,1149,"COG","Sub-Saharan Africa"
12,"Congo",1990,"MF",15,999,39.88,17.21,6.37,40.31,9.38,2.58,1.08,5.43,3.28,2.07,0.07,1344,"COG","Sub-Saharan Africa"
12,"Congo",1995,"MF",15,999,33.32,21.62,7.44,42.38,9.13,2.67,1.07,5.81,3.58,2.16,0.07,1565,"COG","Sub-Saharan Africa"
12,"Congo",2000,"MF",15,999,27.51,27.38,8.58,42.63,8.23,2.45,0.95,5.98,3.78,2.12,0.07,1837,"COG","Sub-Saharan Africa"
12,"Congo",2005,"MF",15,999,23.52,30.89,8.70,43.18,7.31,2.39,0.90,6.10,3.92,2.11,0.07,2113,"COG","Sub-Saharan Africa"
12,"Congo",2010,"MF",15,999,20.82,31.51,7.87,44.97,6.56,2.69,0.99,6.30,4.04,2.18,0.07,2425,"COG","Sub-Saharan Africa"
20,"Cote dIvoire",1950,"MF",15,999,87.53,8.52,3.34,3.44,0.60,0.50,0.28,0.80,0.59,0.19,0.02,1425,"CIV","Sub-Saharan Africa"
20,"Cote dIvoire",1955,"MF",15,999,86.78,9.08,3.64,3.56,0.64,0.58,0.32,0.85,0.63,0.20,0.02,1687,"CIV","Sub-Saharan Africa"
20,"Cote dIvoire",1960,"MF",15,999,85.84,9.55,3.94,3.89,0.76,0.72,0.39,0.93,0.68,0.23,0.02,1998,"CIV","Sub-Saharan Africa"
20,"Cote dIvoire",1965,"MF",15,999,84.66,10.11,4.39,4.35,0.90,0.87,0.47,1.04,0.75,0.26,0.03,2362,"CIV","Sub-Saharan Africa"
20,"Cote dIvoire",1970,"MF",15,999,82.27,10.95,5.04,5.82,1.17,1.04,0.56,1.26,0.89,0.34,0.03,2942,"CIV","Sub-Saharan Africa"
20,"Cote dIvoire",1975,"MF",15,999,78.90,10.59,4.69,9.20,2.48,1.37,0.68,1.67,1.09,0.54,0.04,3630,"CIV","Sub-Saharan Africa"
20,"Cote dIvoire",1980,"MF",15,999,74.92,11.44,5.44,12.09,3.18,1.61,0.79,2.07,1.33,0.69,0.05,4571,"CIV","Sub-Saharan Africa"
20,"Cote dIvoire",1985,"MF",15,999,71.23,13.26,6.71,13.72,3.58,1.81,0.93,2.37,1.53,0.78,0.05,5669,"CIV","Sub-Saharan Africa"
20,"Cote dIvoire",1990,"MF",15,999,67.23,15.02,8.05,16.18,4.19,1.57,0.81,2.69,1.76,0.88,0.05,6792,"CIV","Sub-Saharan Africa"
20,"Cote dIvoire",1995,"MF",15,999,57.84,23.21,13.14,15.92,4.31,3.01,1.52,3.30,2.23,0.98,0.09,8033,"CIV","Sub-Saharan Africa"
20,"Cote dIvoire",2000,"MF",15,999,49.19,30.73,18.21,16.18,4.92,3.91,1.93,3.86,2.67,1.07,0.12,9492,"CIV","Sub-Saharan Africa"
20,"Cote dIvoire",2005,"MF",15,999,44.66,34.13,21.29,16.09,5.65,5.12,2.51,4.26,2.94,1.17,0.15,10555,"CIV","Sub-Saharan Africa"
20,"Cote dIvoire",2010,"MF",15,999,40.75,37.37,24.19,15.88,6.74,6.01,2.95,4.60,3.16,1.26,0.18,11857,"CIV","Sub-Saharan Africa"
45,"Democratic Republic of the Congo",1950,"MF",15,999,85.70,13.47,1.06,0.84,0.31,0.02,0.01,0.52,0.49,0.03,0.00,6859,"COD","Sub-Saharan Africa"
45,"Democratic Republic of the Congo",1955,"MF",15,999,82.38,16.36,1.42,1.26,0.47,0.00,0.00,0.65,0.61,0.04,0.00,7636,"COD","Sub-Saharan Africa"
45,"Democratic Republic of the Congo",1960,"MF",15,999,78.62,19.71,1.88,1.63,0.61,0.05,0.02,0.81,0.75,0.06,0.00,8645,"COD","Sub-Saharan Africa"
45,"Democratic Republic of the Congo",1965,"MF",15,999,75.28,22.45,2.36,2.19,0.82,0.07,0.03,0.96,0.88,0.08,0.00,9812,"COD","Sub-Saharan Africa"
45,"Democratic Republic of the Congo",1970,"MF",15,999,71.38,25.37,2.92,3.05,1.16,0.17,0.08,1.16,1.04,0.12,0.00,11280,"COD","Sub-Saharan Africa"
45,"Democratic Republic of the Congo",1975,"MF",15,999,66.37,28.64,3.59,4.61,1.80,0.35,0.17,1.46,1.26,0.18,0.01,12991,"COD","Sub-Saharan Africa"
45,"Democratic Republic of the Congo",1980,"MF",15,999,60.46,30.78,4.21,8.23,3.40,0.49,0.24,1.92,1.57,0.33,0.01,15046,"COD","Sub-Saharan Africa"
45,"Democratic Republic of the Congo",1985,"MF",15,999,55.27,29.25,4.35,14.76,6.33,0.66,0.33,2.54,1.93,0.59,0.02,17234,"COD","Sub-Saharan Africa"
45,"Democratic Republic of the Congo",1990,"MF",15,999,50.59,30.86,5.00,17.58,7.85,0.91,0.46,2.93,2.19,0.72,0.03,20033,"COD","Sub-Saharan Africa"
45,"Democratic Republic of the Congo",1995,"MF",15,999,47.76,33.97,5.98,17.03,7.82,1.17,0.58,3.05,2.29,0.72,0.04,23797,"COD","Sub-Saharan Africa"
45,"Democratic Republic of the Congo",2000,"MF",15,999,46.49,35.37,6.78,16.94,7.87,1.13,0.56,3.10,2.35,0.72,0.03,26492,"COD","Sub-Saharan Africa"
45,"Democratic Republic of the Congo",2005,"MF",15,999,45.98,35.87,7.50,16.43,7.86,1.65,0.80,3.18,2.39,0.74,0.05,30343,"COD","Sub-Saharan Africa"
45,"Democratic Republic of the Congo",2010,"MF",15,999,46.71,34.42,7.85,16.36,8.02,2.45,1.19,3.26,2.40,0.79,0.07,35083,"COD","Sub-Saharan Africa"
15,"Gabon",1950,"MF",15,999,85.95,10.40,3.67,2.97,0.79,0.67,0.19,0.85,0.64,0.19,0.02,337,"GAB","Sub-Saharan Africa"
15,"Gabon",1955,"MF",15,999,83.92,12.19,4.49,3.15,0.85,0.73,0.21,0.96,0.73,0.20,0.02,338,"GAB","Sub-Saharan Africa"
15,"Gabon",1960,"MF",15,999,80.69,14.78,5.68,3.70,1.05,0.83,0.26,1.15,0.89,0.24,0.02,339,"GAB","Sub-Saharan Africa"
15,"Gabon",1965,"MF",15,999,75.89,17.68,7.25,5.21,1.61,1.21,0.42,1.51,1.13,0.34,0.03,340,"GAB","Sub-Saharan Africa"
15,"Gabon",1970,"MF",15,999,70.52,21.39,9.39,6.49,2.09,1.59,0.62,1.89,1.41,0.43,0.04,356,"GAB","Sub-Saharan Africa"
15,"Gabon",1975,"MF",15,999,61.86,25.02,11.84,10.07,3.62,3.05,1.19,2.70,1.89,0.72,0.08,385,"GAB","Sub-Saharan Africa"
15,"Gabon",1980,"MF",15,999,53.35,28.47,13.08,13.74,5.78,4.45,2.27,3.51,2.34,1.03,0.13,425,"GAB","Sub-Saharan Africa"
15,"Gabon",1985,"MF",15,999,44.20,31.00,15.27,18.55,8.08,6.26,3.33,4.49,2.88,1.42,0.19,472,"GAB","Sub-Saharan Africa"
15,"Gabon",1990,"MF",15,999,36.88,32.34,17.06,23.04,10.36,7.75,4.06,5.34,3.33,1.77,0.24,548,"GAB","Sub-Saharan Africa"
15,"Gabon",1995,"MF",15,999,29.25,33.82,18.96,27.65,12.76,9.29,4.75,6.22,3.80,2.14,0.28,640,"GAB","Sub-Saharan Africa"
15,"Gabon",2000,"MF",15,999,23.39,34.88,20.44,31.53,14.75,10.20,5.17,6.89,4.16,2.42,0.31,740,"GAB","Sub-Saharan Africa"
15,"Gabon",2005,"MF",15,999,19.47,32.68,20.14,37.07,17.81,10.78,5.42,7.55,4.46,2.77,0.32,829,"GAB","Sub-Saharan Africa"
15,"Gabon",2010,"MF",15,999,16.87,28.65,18.38,43.25,21.28,11.23,5.60,8.17,4.68,3.15,0.34,936,"GAB","Sub-Saharan Africa"
16,"Gambia",1950,"MF",15,999,95.92,1.52,0.57,2.43,0.46,0.14,0.07,0.34,0.22,0.11,0.00,172,"GMB","Sub-Saharan Africa"
16,"Gambia",1955,"MF",15,999,95.51,1.80,0.69,2.52,0.52,0.16,0.09,0.36,0.24,0.12,0.00,185,"GMB","Sub-Saharan Africa"
16,"Gambia",1960,"MF",15,999,95.00,2.15,0.78,2.65,0.56,0.18,0.10,0.39,0.26,0.13,0.01,212,"GMB","Sub-Saharan Africa"
16,"Gambia",1965,"MF",15,999,94.49,2.10,0.77,3.22,0.71,0.19,0.10,0.45,0.29,0.15,0.01,243,"GMB","Sub-Saharan Africa"
16,"Gambia",1970,"MF",15,999,93.92,2.15,0.80,3.73,0.86,0.19,0.10,0.51,0.32,0.18,0.01,272,"GMB","Sub-Saharan Africa"
16,"Gambia",1975,"MF",15,999,91.68,2.36,0.94,5.79,1.33,0.17,0.09,0.73,0.46,0.27,0.01,320,"GMB","Sub-Saharan Africa"
16,"Gambia",1980,"MF",15,999,89.18,3.01,1.33,7.31,1.64,0.50,0.25,0.97,0.60,0.35,0.01,374,"GMB","Sub-Saharan Africa"
16,"Gambia",1985,"MF",15,999,86.10,3.65,1.83,9.35,2.02,0.89,0.46,1.27,0.78,0.47,0.03,438,"GMB","Sub-Saharan Africa"
16,"Gambia",1990,"MF",15,999,78.96,7.88,4.58,11.81,2.41,1.35,0.71,1.81,1.16,0.60,0.04,533,"GMB","Sub-Saharan Africa"
16,"Gambia",1995,"MF",15,999,73.51,7.15,4.77,17.51,3.32,1.83,0.95,2.45,1.52,0.88,0.06,643,"GMB","Sub-Saharan Africa"
16,"Gambia",2000,"MF",15,999,73.33,4.62,3.40,20.29,3.55,1.76,0.91,2.64,1.56,1.03,0.05,772,"GMB","Sub-Saharan Africa"
16,"Gambia",2005,"MF",15,999,69.46,3.75,2.97,25.12,4.02,1.66,0.85,3.08,1.76,1.27,0.05,908,"GMB","Sub-Saharan Africa"
16,"Gambia",2010,"MF",15,999,64.65,3.10,2.60,30.26,4.42,2.00,1.03,3.58,2.05,1.46,0.06,1043,"GMB","Sub-Saharan Africa"
17,"Ghana",1950,"MF",15,999,86.63,12.03,4.15,0.85,0.20,0.59,0.30,0.68,0.57,0.09,0.02,2877,"GHA","Sub-Saharan Africa"
17,"Ghana",1955,"MF",15,999,84.69,13.34,4.71,1.38,0.28,0.64,0.33,0.80,0.66,0.12,0.02,3372,"GHA","Sub-Saharan Africa"
17,"Ghana",1960,"MF",15,999,78.64,19.05,6.96,1.71,0.34,0.65,0.33,1.08,0.92,0.14,0.02,3949,"GHA","Sub-Saharan Africa"
17,"Ghana",1965,"MF",15,999,71.75,13.84,5.37,13.90,2.42,0.50,0.25,2.23,1.44,0.78,0.02,4560,"GHA","Sub-Saharan Africa"
17,"Ghana",1970,"MF",15,999,63.96,7.49,3.08,28.23,5.24,0.32,0.16,3.58,2.03,1.54,0.01,4993,"GHA","Sub-Saharan Africa"
17,"Ghana",1975,"MF",15,999,58.18,7.52,3.34,33.61,6.52,0.71,0.35,4.27,2.38,1.86,0.02,5666,"GHA","Sub-Saharan Africa"
17,"Ghana",1980,"MF",15,999,52.40,7.86,3.76,38.66,7.94,1.10,0.53,4.94,2.73,2.17,0.03,6249,"GHA","Sub-Saharan Africa"
17,"Ghana",1985,"MF",15,999,46.60,9.58,4.86,42.19,9.22,1.65,0.83,5.52,3.06,2.41,0.05,7353,"GHA","Sub-Saharan Africa"
17,"Ghana",1990,"MF",15,999,42.35,11.00,5.92,44.52,10.39,2.14,1.09,5.89,3.31,2.52,0.06,8572,"GHA","Sub-Saharan Africa"
17,"Ghana",1995,"MF",15,999,39.30,13.91,7.88,44.18,11.99,2.61,1.32,6.06,3.46,2.52,0.08,10016,"GHA","Sub-Saharan Africa"
17,"Ghana",2000,"MF",15,999,35.05,15.41,9.09,46.13,15.12,3.41,1.71,6.57,3.71,2.76,0.10,11679,"GHA","Sub-Saharan Africa"
17,"Ghana",2005,"MF",15,999,32.00,15.06,9.32,49.95,15.54,2.98,1.49,6.80,3.91,2.81,0.09,13486,"GHA","Sub-Saharan Africa"
17,"Ghana",2010,"MF",15,999,27.55,14.44,9.24,54.00,16.63,4.01,2.03,7.26,4.19,2.95,0.12,15334,"GHA","Sub-Saharan Africa"
21,"Kenya",1950,"MF",15,999,78.18,19.91,7.06,1.68,0.17,0.27,0.14,1.18,1.08,0.09,0.01,3659,"KEN","Sub-Saharan Africa"
21,"Kenya",1955,"MF",15,999,75.56,22.27,8.06,1.92,0.18,0.29,0.15,1.32,1.22,0.10,0.01,3989,"KEN","Sub-Saharan Africa"
21,"Kenya",1960,"MF",15,999,71.93,25.52,9.36,2.28,0.21,0.29,0.16,1.52,1.40,0.11,0.01,4337,"KEN","Sub-Saharan Africa"
21,"Kenya",1965,"MF",15,999,69.72,26.93,10.54,3.00,0.25,0.38,0.19,1.71,1.55,0.15,0.01,4900,"KEN","Sub-Saharan Africa"
21,"Kenya",1970,"MF",15,999,64.50,30.10,14.30,5.00,0.30,0.40,0.20,2.17,1.93,0.23,0.01,5732,"KEN","Sub-Saharan Africa"
21,"Kenya",1975,"MF",15,999,56.05,35.62,18.51,7.52,0.61,0.85,0.40,2.87,2.48,0.36,0.03,6794,"KEN","Sub-Saharan Africa"
21,"Kenya",1980,"MF",15,999,46.12,41.75,26.08,10.80,0.70,1.33,0.61,3.79,3.22,0.53,0.04,8153,"KEN","Sub-Saharan Africa"
21,"Kenya",1985,"MF",15,999,38.97,45.82,33.80,13.65,0.62,1.54,0.75,4.55,3.85,0.65,0.05,9848,"KEN","Sub-Saharan Africa"
21,"Kenya",1990,"MF",15,999,32.94,48.48,39.59,16.80,0.63,1.77,0.86,5.23,4.38,0.79,0.05,11976,"KEN","Sub-Saharan Africa"
21,"Kenya",1995,"MF",15,999,29.60,48.42,41.83,20.04,0.62,1.94,0.94,5.64,4.70,0.89,0.06,14627,"KEN","Sub-Saharan Africa"
21,"Kenya",2000,"MF",15,999,27.57,46.45,41.76,23.67,0.60,2.32,1.12,5.98,4.91,1.01,0.07,17165,"KEN","Sub-Saharan Africa"
21,"Kenya",2005,"MF",15,999,25.25,43.70,40.46,28.41,0.59,2.65,1.27,6.35,5.12,1.16,0.08,19591,"KEN","Sub-Saharan Africa"
21,"Kenya",2010,"MF",15,999,21.10,42.60,40.33,32.99,0.56,3.30,1.62,6.65,5.30,1.26,0.10,22220,"KEN","Sub-Saharan Africa"
22,"Lesotho",1950,"MF",15,999,46.02,52.96,5.92,0.98,0.37,0.07,0.03,2.48,2.44,0.04,0.00,435,"LSO","Sub-Saharan Africa"
22,"Lesotho",1955,"MF",15,999,41.27,57.48,6.90,1.21,0.45,0.07,0.04,2.73,2.68,0.05,0.00,456,"LSO","Sub-Saharan Africa"
22,"Lesotho",1960,"MF",15,999,36.80,61.71,7.70,1.45,0.54,0.08,0.04,2.96,2.90,0.06,0.00,486,"LSO","Sub-Saharan Africa"
22,"Lesotho",1965,"MF",15,999,31.80,66.53,9.38,1.63,0.61,0.05,0.03,3.24,3.17,0.06,0.00,528,"LSO","Sub-Saharan Africa"
22,"Lesotho",1970,"MF",15,999,29.64,66.46,9.93,3.83,1.44,0.10,0.05,3.52,3.37,0.15,0.00,576,"LSO","Sub-Saharan Africa"
22,"Lesotho",1975,"MF",15,999,28.43,64.50,10.80,6.98,2.70,0.09,0.05,3.85,3.58,0.27,0.00,638,"LSO","Sub-Saharan Africa"
22,"Lesotho",1980,"MF",15,999,25.64,64.91,12.40,9.16,3.77,0.30,0.14,4.22,3.85,0.37,0.01,714,"LSO","Sub-Saharan Africa"
22,"Lesotho",1985,"MF",15,999,23.75,64.85,14.20,10.98,4.69,0.43,0.22,4.43,3.97,0.44,0.01,810,"LSO","Sub-Saharan Africa"
22,"Lesotho",1990,"MF",15,999,21.98,64.29,16.24,13.24,5.87,0.50,0.25,4.68,4.13,0.54,0.01,876,"LSO","Sub-Saharan Africa"
22,"Lesotho",1995,"MF",15,999,19.88,62.88,18.55,16.52,7.49,0.73,0.36,5.06,4.36,0.68,0.02,951,"LSO","Sub-Saharan Africa"
22,"Lesotho",2000,"MF",15,999,17.71,61.32,21.52,20.11,9.23,0.88,0.43,5.48,4.63,0.83,0.03,1057,"LSO","Sub-Saharan Africa"
22,"Lesotho",2005,"MF",15,999,13.64,61.64,25.80,23.53,11.15,1.20,0.57,6.04,5.02,0.99,0.04,1102,"LSO","Sub-Saharan Africa"
22,"Lesotho",2010,"MF",15,999,9.92,61.39,30.71,27.05,13.25,1.67,0.79,6.64,5.43,1.16,0.05,1111,"LSO","Sub-Saharan Africa"
23,"Liberia",1950,"MF",15,999,91.20,6.40,3.54,1.58,0.75,0.82,0.42,0.59,0.44,0.12,0.02,481,"LBR","Sub-Saharan Africa"
23,"Liberia",1955,"MF",15,999,90.67,6.90,3.81,1.60,0.76,0.83,0.43,0.61,0.47,0.12,0.03,530,"LBR","Sub-Saharan Africa"
23,"Liberia",1960,"MF",15,999,88.65,8.63,4.70,1.92,0.91,0.81,0.60,0.73,0.56,0.13,0.03,590,"LBR","Sub-Saharan Africa"
23,"Liberia",1965,"MF",15,999,86.40,8.73,3.45,3.91,1.85,0.96,0.57,0.92,0.66,0.23,0.03,664,"LBR","Sub-Saharan Africa"
23,"Liberia",1970,"MF",15,999,84.72,7.81,2.56,6.33,2.98,1.10,0.65,1.14,0.76,0.35,0.04,758,"LBR","Sub-Saharan Africa"
23,"Liberia",1975,"MF",15,999,79.08,8.74,2.66,10.84,4.92,1.25,0.87,1.66,1.07,0.55,0.04,872,"LBR","Sub-Saharan Africa"
23,"Liberia",1980,"MF",15,999,72.79,11.36,3.45,14.40,6.20,1.39,0.82,2.14,1.39,0.70,0.04,1004,"LBR","Sub-Saharan Africa"
23,"Liberia",1985,"MF",15,999,66.06,15.02,4.58,17.30,6.97,1.56,0.90,2.59,1.72,0.82,0.05,1158,"LBR","Sub-Saharan Africa"
23,"Liberia",1990,"MF",15,999,60.58,18.90,5.78,18.62,6.93,1.86,1.05,2.91,1.97,0.88,0.06,1130,"LBR","Sub-Saharan Africa"
23,"Liberia",1995,"MF",15,999,59.42,19.14,5.87,19.19,6.52,2.21,1.21,3.01,2.03,0.90,0.07,1137,"LBR","Sub-Saharan Africa"
23,"Liberia",2000,"MF",15,999,55.51,20.30,6.23,19.45,5.97,4.70,2.48,3.43,2.25,1.04,0.14,1627,"LBR","Sub-Saharan Africa"
23,"Liberia",2005,"MF",15,999,49.54,21.42,6.59,19.97,5.51,9.04,4.60,4.16,2.58,1.31,0.27,1739,"LBR","Sub-Saharan Africa"
23,"Liberia",2010,"MF",15,999,40.30,25.51,7.86,19.29,4.77,14.88,7.33,5.11,3.05,1.61,0.44,1986,"LBR","Sub-Saharan Africa"
25,"Malawi",1950,"MF",15,999,65.65,34.07,2.87,0.28,0.10,0.04,0.02,0.96,0.94,0.02,0.00,1565,"MWI","Sub-Saharan Africa"
25,"Malawi",1955,"MF",15,999,64.06,35.53,3.95,0.41,0.15,0.04,0.02,1.03,1.01,0.02,0.00,1723,"MWI","Sub-Saharan Africa"
25,"Malawi",1960,"MF",15,999,62.74,36.72,4.57,0.55,0.20,0.04,0.02,1.09,1.06,0.03,0.00,1917,"MWI","Sub-Saharan Africa"
25,"Malawi",1965,"MF",15,999,61.20,37.90,7.40,0.80,0.20,0.00,0.00,1.21,1.17,0.04,0.00,2156,"MWI","Sub-Saharan Africa"
25,"Malawi",1970,"MF",15,999,50.61,47.26,6.89,1.98,0.64,0.16,0.08,1.57,1.46,0.10,0.00,2411,"MWI","Sub-Saharan Africa"
25,"Malawi",1975,"MF",15,999,48.68,47.97,6.23,3.16,1.18,0.18,0.15,1.86,1.70,0.16,0.01,2767,"MWI","Sub-Saharan Africa"
25,"Malawi",1980,"MF",15,999,49.47,46.08,14.58,4.20,1.47,0.27,0.13,2.33,2.11,0.21,0.01,3247,"MWI","Sub-Saharan Africa"
25,"Malawi",1985,"MF",15,999,49.50,45.34,19.94,4.87,0.03,0.29,0.26,2.65,2.45,0.19,0.01,3796,"MWI","Sub-Saharan Africa"
25,"Malawi",1990,"MF",15,999,44.72,49.30,15.87,5.62,1.94,0.35,0.18,2.89,2.64,0.24,0.01,5044,"MWI","Sub-Saharan Africa"
25,"Malawi",1995,"MF",15,999,41.90,51.07,13.21,6.63,2.61,0.40,0.20,3.06,2.78,0.27,0.01,5603,"MWI","Sub-Saharan Africa"
25,"Malawi",2000,"MF",15,999,35.41,55.57,11.68,8.68,4.74,0.34,0.17,3.48,3.12,0.35,0.01,6196,"MWI","Sub-Saharan Africa"
25,"Malawi",2005,"MF",15,999,25.70,60.61,13.65,13.27,6.42,0.41,0.20,4.30,3.80,0.49,0.01,6782,"MWI","Sub-Saharan Africa"
25,"Malawi",2010,"MF",15,999,19.25,64.08,15.75,16.21,7.37,0.45,0.22,4.69,4.06,0.62,0.01,7664,"MWI","Sub-Saharan Africa"
26,"Mali",1950,"MF",15,999,96.05,3.75,0.53,0.15,0.06,0.06,0.03,0.15,0.14,0.01,0.00,1883,"MLI","Sub-Saharan Africa"
26,"Mali",1955,"MF",15,999,95.59,4.14,0.66,0.19,0.08,0.08,0.04,0.18,0.16,0.01,0.00,2136,"MLI","Sub-Saharan Africa"
26,"Mali",1960,"MF",15,999,95.15,4.53,0.69,0.23,0.09,0.10,0.05,0.19,0.18,0.02,0.00,2425,"MLI","Sub-Saharan Africa"
26,"Mali",1965,"MF",15,999,94.50,4.99,0.99,0.37,0.14,0.15,0.08,0.24,0.21,0.02,0.00,2672,"MLI","Sub-Saharan Africa"
26,"Mali",1970,"MF",15,999,93.51,5.83,1.25,0.50,0.19,0.19,0.09,0.29,0.25,0.03,0.01,2972,"MLI","Sub-Saharan Africa"
26,"Mali",1975,"MF",15,999,90.24,8.50,2.03,0.99,0.38,0.27,0.13,0.45,0.38,0.06,0.01,3367,"MLI","Sub-Saharan Africa"
26,"Mali",1980,"MF",15,999,87.45,10.46,2.75,1.78,0.73,0.33,0.16,0.62,0.51,0.10,0.01,3702,"MLI","Sub-Saharan Africa"
26,"Mali",1985,"MF",15,999,84.74,12.52,3.62,2.29,0.98,0.46,0.23,0.78,0.64,0.13,0.01,4115,"MLI","Sub-Saharan Africa"
26,"Mali",1990,"MF",15,999,82.74,14.09,4.49,2.62,1.16,0.56,0.27,0.90,0.74,0.15,0.02,4639,"MLI","Sub-Saharan Africa"
26,"Mali",1995,"MF",15,999,81.19,15.05,5.26,3.09,1.41,0.68,0.33,1.02,0.82,0.18,0.02,5263,"MLI","Sub-Saharan Africa"
26,"Mali",2000,"MF",15,999,78.70,15.66,5.98,4.77,2.20,0.88,0.42,1.27,0.98,0.27,0.03,6009,"MLI","Sub-Saharan Africa"
26,"Mali",2005,"MF",15,999,73.30,18.46,7.68,6.57,3.14,1.68,0.81,1.71,1.27,0.40,0.05,7000,"MLI","Sub-Saharan Africa"
26,"Mali",2010,"MF",15,999,65.39,22.05,9.97,10.09,4.92,2.48,1.19,2.38,1.70,0.60,0.07,8155,"MLI","Sub-Saharan Africa"
27,"Mauritania",1950,"MF",15,999,69.94,28.94,10.14,1.01,0.28,0.09,0.05,1.30,1.24,0.06,0.00,464,"MRT","Sub-Saharan Africa"
27,"Mauritania",1955,"MF",15,999,68.45,30.35,10.83,1.09,0.31,0.11,0.06,1.37,1.31,0.06,0.00,519,"MRT","Sub-Saharan Africa"
27,"Mauritania",1960,"MF",15,999,67.24,31.33,11.49,1.25,0.38,0.17,0.08,1.45,1.37,0.07,0.01,580,"MRT","Sub-Saharan Africa"
27,"Mauritania",1965,"MF",15,999,66.07,32.29,12.50,1.43,0.44,0.22,0.11,1.54,1.44,0.09,0.01,650,"MRT","Sub-Saharan Africa"
27,"Mauritania",1970,"MF",15,999,64.69,33.01,13.50,1.91,0.64,0.41,0.19,1.67,1.53,0.12,0.01,717,"MRT","Sub-Saharan Africa"
27,"Mauritania",1975,"MF",15,999,62.79,34.16,15.06,2.53,0.99,0.54,0.27,1.85,1.66,0.17,0.02,801,"MRT","Sub-Saharan Africa"
27,"Mauritania",1980,"MF",15,999,61.44,33.40,15.86,4.38,1.81,0.80,0.39,2.15,1.84,0.29,0.02,903,"MRT","Sub-Saharan Africa"
27,"Mauritania",1985,"MF",15,999,59.21,34.25,17.32,5.53,2.38,1.03,0.52,2.45,2.05,0.36,0.03,1017,"MRT","Sub-Saharan Africa"
27,"Mauritania",1990,"MF",15,999,55.80,35.70,19.18,7.20,3.22,1.20,0.61,2.74,2.25,0.45,0.04,1138,"MRT","Sub-Saharan Africa"
27,"Mauritania",1995,"MF",15,999,51.65,37.82,21.40,9.10,4.19,1.45,0.73,3.10,2.51,0.55,0.04,1300,"MRT","Sub-Saharan Africa"
27,"Mauritania",2000,"MF",15,999,46.33,40.97,24.12,10.86,5.09,1.85,0.93,3.52,2.81,0.66,0.06,1500,"MRT","Sub-Saharan Africa"
27,"Mauritania",2005,"MF",15,999,40.22,44.75,27.63,13.11,6.34,1.93,0.98,3.98,3.16,0.76,0.06,1748,"MRT","Sub-Saharan Africa"
27,"Mauritania",2010,"MF",15,999,32.76,49.88,31.92,15.30,7.57,2.07,1.05,4.51,3.58,0.87,0.06,2017,"MRT","Sub-Saharan Africa"
28,"Mauritius",1950,"MF",15,999,49.84,42.57,10.15,7.30,4.87,0.26,0.13,2.48,2.04,0.43,0.01,270,"MUS","Sub-Saharan Africa"
28,"Mauritius",1955,"MF",15,999,45.10,44.36,10.02,9.91,6.87,0.66,0.34,2.90,2.27,0.62,0.02,307,"MUS","Sub-Saharan Africa"
